ticket_id,customer_id,complaint_category,complaint_date,severity
TICKET012875,CUST042435,Loan Application Rejected,2025-01-22,10
TICKET012876,CUST029565,Incorrect Charges,2025-01-18,0
TICKET012877,CUST090055,ATM Withdrawal Failed,2025-01-17,3
TICKET012878,CUST046309,Mobile App Issues,2025-03-08,1
TICKET012879,CUST003641,Card Not Working,2024-05-20,10
TICKET012880,CUST096935,Poor Customer Service,2025-01-06,4
TICKET012881,CUST031613,Account Locked,2024-12-08,5
TICKET012882,CUST088095,Card Not Working,2024-11-10,6
TICKET012883,CUST011822,Loan Application Rejected,2025-01-03,8
TICKET012884,CUST084333,Unauthorized Transaction,2024-11-04,0
TICKET012885,CUST078201,Poor Customer Service,2025-03-10,3
TICKET012886,CUST006148,Mobile App Issues,2024-07-03,8
TICKET012887,CUST044656,Loan Application Rejected,2025-01-14,1
TICKET012888,CUST044834,Loan Application Rejected,2024-11-24,4
TICKET012889,CUST036024,KYC Verification Delay,2024-09-25,10
TICKET012890,CUST006907,Loan Application Rejected,2025-02-17,3
TICKET012891,CUST089998,Account Locked,2025-02-18,4
TICKET012892,CUST000769,Card Not Working,2025-03-14,4
TICKET012893,CUST056902,Incorrect Charges,2024-08-02,0
TICKET012894,CUST074982,Unauthorized Transaction,2024-11-05,9
TICKET012895,CUST046197,Unauthorized Transaction,2025-04-09,7
TICKET012896,CUST062147,Unauthorized Transaction,2025-01-17,7
TICKET012897,CUST042972,ATM Withdrawal Failed,2024-06-04,4
TICKET012898,CUST048927,Delayed Refund,2024-11-24,7
TICKET012899,CUST055149,KYC Verification Delay,2024-10-04,9
TICKET012900,CUST030749,Account Locked,2024-12-30,8
TICKET012901,CUST086934,KYC Verification Delay,2025-01-16,7
TICKET012902,CUST056933,Loan Application Rejected,2024-06-08,2
TICKET012903,CUST080394,Card Not Working,2025-04-15,6
TICKET012904,CUST003829,Card Not Working,2025-04-20,7
TICKET012905,CUST083267,Account Locked,2024-08-03,6
TICKET012906,CUST082999,Incorrect Charges,2024-12-25,0
TICKET012907,CUST095370,KYC Verification Delay,2025-05-11,7
TICKET012908,CUST035919,Card Not Working,2024-09-30,2
TICKET012909,CUST028838,Card Not Working,2024-05-25,7
TICKET012910,CUST020365,KYC Verification Delay,2024-08-06,0
TICKET012911,CUST050415,Account Locked,2025-04-07,0
TICKET012912,CUST082310,Card Not Working,2025-04-24,7
TICKET012913,CUST004829,Loan Application Rejected,2025-01-17,9
TICKET012914,CUST049477,Unauthorized Transaction,2025-01-17,5
TICKET012915,CUST068848,Account Locked,2024-05-15,6
TICKET012916,CUST052832,Account Locked,2025-02-13,2
TICKET012917,CUST091696,ATM Withdrawal Failed,2024-09-04,3
TICKET012918,CUST077509,Mobile App Issues,2025-03-27,3
TICKET012919,CUST085489,ATM Withdrawal Failed,2025-01-06,9
TICKET012920,CUST094967,KYC Verification Delay,2025-01-23,7
TICKET012921,CUST046530,Incorrect Charges,2024-07-01,6
TICKET012922,CUST033356,Incorrect Charges,2024-11-27,7
TICKET012923,CUST071843,Incorrect Charges,2025-01-26,3
TICKET012924,CUST042136,Mobile App Issues,2025-01-26,2
TICKET012925,CUST088443,Loan Application Rejected,2024-05-30,8
TICKET012926,CUST030815,Loan Application Rejected,2025-05-01,0
TICKET012927,CUST015509,KYC Verification Delay,2024-08-25,0
TICKET012928,CUST043244,ATM Withdrawal Failed,2024-08-02,10
TICKET012929,CUST087403,Account Locked,2024-12-17,8
TICKET012930,CUST066681,Loan Application Rejected,2025-05-05,0
TICKET012931,CUST082008,Delayed Refund,2024-05-18,3
TICKET012932,CUST000474,Loan Application Rejected,2025-04-02,1
TICKET012933,CUST090963,Account Locked,2025-01-28,3
TICKET012934,CUST036696,Delayed Refund,2025-03-25,1
TICKET012935,CUST001164,ATM Withdrawal Failed,2025-04-17,6
TICKET012936,CUST073789,Incorrect Charges,2024-12-09,3
TICKET012937,CUST000980,Unauthorized Transaction,2025-01-02,7
TICKET012938,CUST057875,ATM Withdrawal Failed,2025-05-05,8
TICKET012939,CUST020251,Poor Customer Service,2025-02-08,6
TICKET012940,CUST098127,Unauthorized Transaction,2025-05-05,6
TICKET012941,CUST019766,Delayed Refund,2025-05-05,1
TICKET012942,CUST097781,Delayed Refund,2025-03-07,6
TICKET012943,CUST040775,Delayed Refund,2024-06-03,2
TICKET012944,CUST018754,Poor Customer Service,2024-05-19,7
TICKET012945,CUST040852,Account Locked,2024-12-09,3
TICKET012946,CUST035574,Delayed Refund,2024-09-22,3
TICKET012947,CUST030920,Card Not Working,2024-10-09,3
TICKET012948,CUST024488,Unauthorized Transaction,2024-10-16,2
TICKET012949,CUST092231,KYC Verification Delay,2024-09-19,9
TICKET012950,CUST045954,Loan Application Rejected,2024-10-13,1
TICKET012951,CUST081945,Incorrect Charges,2025-04-25,0
TICKET012952,CUST044771,Account Locked,2024-07-21,8
TICKET012953,CUST037563,Loan Application Rejected,2024-08-16,6
TICKET012954,CUST004966,Card Not Working,2025-04-03,1
TICKET012955,CUST064514,ATM Withdrawal Failed,2025-04-17,9
TICKET012956,CUST092625,Mobile App Issues,2024-07-09,0
TICKET012957,CUST059605,Account Locked,2025-02-06,8
TICKET012958,CUST059450,Unauthorized Transaction,2024-07-30,8
TICKET012959,CUST032563,Loan Application Rejected,2025-04-10,4
TICKET012960,CUST003334,Incorrect Charges,2024-06-12,1
TICKET012961,CUST051741,Unauthorized Transaction,2024-06-24,8
TICKET012962,CUST066304,Mobile App Issues,2025-01-19,0
TICKET012963,CUST027374,ATM Withdrawal Failed,2025-05-12,3
TICKET012964,CUST041278,Mobile App Issues,2024-05-20,2
TICKET012965,CUST040369,KYC Verification Delay,2024-07-20,1
TICKET012966,CUST056599,Card Not Working,2024-05-15,10
TICKET012967,CUST013092,Unauthorized Transaction,2024-09-29,0
TICKET012968,CUST069803,Incorrect Charges,2025-01-13,10
TICKET012969,CUST008474,Incorrect Charges,2025-02-13,9
TICKET012970,CUST030337,Loan Application Rejected,2025-01-23,6
TICKET012971,CUST089125,Mobile App Issues,2025-03-17,10
TICKET012972,CUST063617,Loan Application Rejected,2025-03-23,2
TICKET012973,CUST059422,Card Not Working,2025-02-25,1
TICKET012974,CUST092478,Mobile App Issues,2025-04-05,7
TICKET012975,CUST000003,Incorrect Charges,2024-06-12,8
TICKET012976,CUST093887,Account Locked,2025-01-02,8
TICKET012977,CUST047141,KYC Verification Delay,2024-08-31,7
TICKET012978,CUST052941,Poor Customer Service,2024-08-10,2
TICKET012979,CUST027928,Account Locked,2024-09-16,3
TICKET012980,CUST033492,Loan Application Rejected,2024-08-16,3
TICKET012981,CUST066343,Mobile App Issues,2025-02-09,9
TICKET012982,CUST071033,KYC Verification Delay,2024-08-04,5
TICKET012983,CUST091659,Account Locked,2024-07-21,1
TICKET012984,CUST064057,Unauthorized Transaction,2024-07-08,1
TICKET012985,CUST067408,KYC Verification Delay,2025-01-28,2
TICKET012986,CUST023289,Unauthorized Transaction,2024-12-01,2
TICKET012987,CUST011530,KYC Verification Delay,2025-01-28,0
TICKET012988,CUST002906,Poor Customer Service,2024-06-12,9
TICKET012989,CUST018088,ATM Withdrawal Failed,2025-05-11,6
TICKET012990,CUST050295,Mobile App Issues,2025-04-24,3
TICKET012991,CUST035881,Loan Application Rejected,2024-08-14,2
TICKET012992,CUST000143,Unauthorized Transaction,2025-04-12,1
TICKET012993,CUST060363,Card Not Working,2024-11-14,4
TICKET012994,CUST028222,ATM Withdrawal Failed,2025-03-15,2
TICKET012995,CUST032293,Mobile App Issues,2025-03-25,4
TICKET012996,CUST097375,Unauthorized Transaction,2025-03-13,9
TICKET012997,CUST043851,ATM Withdrawal Failed,2025-04-14,10
TICKET012998,CUST072908,Poor Customer Service,2024-08-08,1
TICKET012999,CUST008915,KYC Verification Delay,2024-10-03,7
TICKET013000,CUST003416,ATM Withdrawal Failed,2025-04-17,1
TICKET013001,CUST037627,Mobile App Issues,2024-07-15,2
TICKET013002,CUST035156,KYC Verification Delay,2024-09-30,3
TICKET013003,CUST090161,Unauthorized Transaction,2024-07-23,1
TICKET013004,CUST054360,Mobile App Issues,2024-07-30,8
TICKET013005,CUST096214,Incorrect Charges,2025-01-09,5
TICKET013006,CUST001765,KYC Verification Delay,2025-05-08,8
TICKET013007,CUST011864,Mobile App Issues,2025-04-24,6
TICKET013008,CUST085516,Account Locked,2024-05-23,0
TICKET013009,CUST002884,Delayed Refund,2025-02-16,5
TICKET013010,CUST021579,Account Locked,2025-05-10,3
TICKET013011,CUST064127,Loan Application Rejected,2025-01-04,6
TICKET013012,CUST000437,Unauthorized Transaction,2024-11-20,9
TICKET013013,CUST012206,Poor Customer Service,2025-04-27,10
TICKET013014,CUST005831,Poor Customer Service,2024-08-30,9
TICKET013015,CUST086243,Card Not Working,2025-02-11,1
TICKET013016,CUST056035,Account Locked,2024-10-31,1
TICKET013017,CUST029637,KYC Verification Delay,2025-01-26,5
TICKET013018,CUST077942,Poor Customer Service,2024-05-25,8
TICKET013019,CUST055775,ATM Withdrawal Failed,2024-09-27,1
TICKET013020,CUST085946,Account Locked,2024-06-03,2
TICKET013021,CUST028885,Unauthorized Transaction,2024-07-21,9
TICKET013022,CUST092223,Mobile App Issues,2024-10-22,7
TICKET013023,CUST020188,Incorrect Charges,2025-05-03,2
TICKET013024,CUST050678,Account Locked,2024-08-19,9
TICKET013025,CUST056544,Mobile App Issues,2024-07-09,9
TICKET013026,CUST040354,Mobile App Issues,2024-10-16,0
TICKET013027,CUST057045,Card Not Working,2025-03-11,1
TICKET013028,CUST085769,Unauthorized Transaction,2025-02-23,0
TICKET013029,CUST072072,Mobile App Issues,2024-09-28,10
TICKET013030,CUST076759,KYC Verification Delay,2024-10-19,1
TICKET013031,CUST092262,KYC Verification Delay,2025-01-21,6
TICKET013032,CUST078155,ATM Withdrawal Failed,2024-05-20,9
TICKET013033,CUST023604,ATM Withdrawal Failed,2025-02-28,3
TICKET013034,CUST001360,Unauthorized Transaction,2024-11-24,6
TICKET013035,CUST056645,Delayed Refund,2024-07-22,5
TICKET013036,CUST052548,ATM Withdrawal Failed,2024-05-26,8
TICKET013037,CUST095128,Mobile App Issues,2024-06-08,2
TICKET013038,CUST098131,Poor Customer Service,2024-11-27,9
TICKET013039,CUST091467,Loan Application Rejected,2024-07-21,7
TICKET013040,CUST057430,Incorrect Charges,2024-09-22,1
TICKET013041,CUST045622,Unauthorized Transaction,2024-09-10,9
TICKET013042,CUST098366,Card Not Working,2024-08-03,4
TICKET013043,CUST050513,Loan Application Rejected,2024-08-05,3
TICKET013044,CUST010760,Incorrect Charges,2024-11-07,2
TICKET013045,CUST016002,Card Not Working,2024-08-07,10
TICKET013046,CUST013611,Unauthorized Transaction,2024-06-15,0
TICKET013047,CUST045523,KYC Verification Delay,2025-04-26,1
TICKET013048,CUST026367,Account Locked,2025-01-02,9
TICKET013049,CUST045555,Unauthorized Transaction,2025-03-23,3
TICKET013050,CUST079365,Poor Customer Service,2025-02-17,9
TICKET013051,CUST070037,Card Not Working,2024-11-02,10
TICKET013052,CUST034640,Poor Customer Service,2024-11-28,4
TICKET013053,CUST040818,Account Locked,2025-04-17,1
TICKET013054,CUST088021,Poor Customer Service,2024-11-05,2
TICKET013055,CUST063354,Account Locked,2024-08-08,8
TICKET013056,CUST067384,KYC Verification Delay,2024-11-02,4
TICKET013057,CUST029136,KYC Verification Delay,2024-06-02,0
TICKET013058,CUST099583,Unauthorized Transaction,2024-09-17,2
TICKET013059,CUST084778,ATM Withdrawal Failed,2025-04-01,5
TICKET013060,CUST097707,ATM Withdrawal Failed,2024-05-30,6
TICKET013061,CUST043346,Incorrect Charges,2024-07-06,10
TICKET013062,CUST091680,Loan Application Rejected,2024-08-13,9
TICKET013063,CUST030732,Account Locked,2025-03-10,10
TICKET013064,CUST099722,Account Locked,2025-02-15,0
TICKET013065,CUST075961,Account Locked,2024-12-28,1
TICKET013066,CUST000352,Unauthorized Transaction,2024-06-14,2
TICKET013067,CUST037189,Account Locked,2024-05-16,5
TICKET013068,CUST070070,Incorrect Charges,2024-08-07,4
TICKET013069,CUST048255,Poor Customer Service,2024-09-04,9
TICKET013070,CUST032573,KYC Verification Delay,2024-08-27,7
TICKET013071,CUST004300,Card Not Working,2025-01-05,5
TICKET013072,CUST083221,ATM Withdrawal Failed,2025-03-23,10
TICKET013073,CUST034261,ATM Withdrawal Failed,2024-12-19,0
TICKET013074,CUST078424,Card Not Working,2024-11-27,8
TICKET013075,CUST086221,Card Not Working,2025-01-06,0
TICKET013076,CUST024105,Card Not Working,2024-06-18,1
TICKET013077,CUST023392,Loan Application Rejected,2025-01-20,10
TICKET013078,CUST039402,Account Locked,2024-08-12,9
TICKET013079,CUST085195,Poor Customer Service,2024-07-08,6
TICKET013080,CUST030082,Loan Application Rejected,2025-03-15,1
TICKET013081,CUST019351,ATM Withdrawal Failed,2025-04-17,7
TICKET013082,CUST011221,Loan Application Rejected,2025-01-05,3
TICKET013083,CUST043041,Loan Application Rejected,2024-12-19,5
TICKET013084,CUST001942,KYC Verification Delay,2025-01-23,8
TICKET013085,CUST002056,KYC Verification Delay,2024-09-11,8
TICKET013086,CUST067904,Poor Customer Service,2024-07-06,4
TICKET013087,CUST018845,Delayed Refund,2024-07-30,6
TICKET013088,CUST057234,ATM Withdrawal Failed,2025-04-17,4
TICKET013089,CUST002486,KYC Verification Delay,2024-06-02,8
TICKET013090,CUST066736,Mobile App Issues,2025-02-18,7
TICKET013091,CUST012270,Incorrect Charges,2025-02-11,8
TICKET013092,CUST010934,Account Locked,2025-03-10,2
TICKET013093,CUST022779,ATM Withdrawal Failed,2025-05-01,7
TICKET013094,CUST079516,Delayed Refund,2025-01-19,10
TICKET013095,CUST011665,Delayed Refund,2024-10-31,9
TICKET013096,CUST003684,Mobile App Issues,2024-10-06,1
TICKET013097,CUST098817,Card Not Working,2025-04-14,9
TICKET013098,CUST041289,Unauthorized Transaction,2024-06-15,2
TICKET013099,CUST052274,Mobile App Issues,2025-01-08,2
TICKET013100,CUST021076,Account Locked,2024-07-01,8
TICKET013101,CUST094170,KYC Verification Delay,2025-04-07,5
TICKET013102,CUST045824,Loan Application Rejected,2024-09-10,10
TICKET013103,CUST090403,Incorrect Charges,2024-10-16,3
TICKET013104,CUST099153,Incorrect Charges,2025-01-28,6
TICKET013105,CUST020663,Account Locked,2024-11-27,0
TICKET013106,CUST039981,KYC Verification Delay,2025-01-22,8
TICKET013107,CUST038396,Loan Application Rejected,2025-03-05,10
TICKET013108,CUST035189,Poor Customer Service,2025-05-13,10
TICKET013109,CUST033158,Loan Application Rejected,2024-08-25,4
TICKET013110,CUST083278,Delayed Refund,2024-06-26,4
TICKET013111,CUST070799,KYC Verification Delay,2025-02-26,4
TICKET013112,CUST073200,Incorrect Charges,2025-02-02,3
TICKET013113,CUST075133,Unauthorized Transaction,2024-10-24,4
TICKET013114,CUST038818,Mobile App Issues,2024-10-17,1
TICKET013115,CUST012976,Card Not Working,2024-08-12,7
TICKET013116,CUST044519,Unauthorized Transaction,2025-03-09,7
TICKET013117,CUST011068,Delayed Refund,2024-11-14,1
TICKET013118,CUST017931,Mobile App Issues,2025-03-24,5
TICKET013119,CUST077607,Account Locked,2025-03-27,8
TICKET013120,CUST051881,Unauthorized Transaction,2024-09-27,4
TICKET013121,CUST004061,Delayed Refund,2024-10-19,1
TICKET013122,CUST046489,Incorrect Charges,2025-01-15,5
TICKET013123,CUST070584,Mobile App Issues,2024-08-18,5
TICKET013124,CUST071903,KYC Verification Delay,2025-02-25,6
TICKET013125,CUST087274,Card Not Working,2024-05-17,5
TICKET013126,CUST062418,Loan Application Rejected,2025-05-06,3
TICKET013127,CUST047130,KYC Verification Delay,2024-10-11,6
TICKET013128,CUST093381,Delayed Refund,2024-09-23,10
TICKET013129,CUST015338,Unauthorized Transaction,2025-04-24,6
TICKET013130,CUST047911,Mobile App Issues,2025-04-10,7
TICKET013131,CUST046112,Account Locked,2025-03-22,8
TICKET013132,CUST095199,Delayed Refund,2024-06-25,8
TICKET013133,CUST074397,Loan Application Rejected,2024-12-31,5
TICKET013134,CUST019831,Card Not Working,2024-08-24,7
TICKET013135,CUST070097,Unauthorized Transaction,2024-12-27,3
TICKET013136,CUST046443,Poor Customer Service,2025-05-04,8
TICKET013137,CUST003600,Delayed Refund,2024-09-13,4
TICKET013138,CUST009751,Unauthorized Transaction,2025-02-16,10
TICKET013139,CUST071614,Loan Application Rejected,2024-08-10,6
TICKET013140,CUST003154,Loan Application Rejected,2025-01-24,4
TICKET013141,CUST065850,Incorrect Charges,2025-03-16,1
TICKET013142,CUST020142,Incorrect Charges,2025-01-21,2
TICKET013143,CUST054279,Account Locked,2024-10-31,4
TICKET013144,CUST031063,KYC Verification Delay,2024-11-17,5
TICKET013145,CUST069331,Incorrect Charges,2024-10-25,10
TICKET013146,CUST003935,Mobile App Issues,2025-02-15,5
TICKET013147,CUST083783,Card Not Working,2024-09-27,7
TICKET013148,CUST042603,Incorrect Charges,2024-12-08,9
TICKET013149,CUST026060,Account Locked,2024-11-07,1
TICKET013150,CUST012513,Poor Customer Service,2024-11-21,10
TICKET013151,CUST020373,Card Not Working,2024-06-25,5
TICKET013152,CUST099827,ATM Withdrawal Failed,2025-04-30,10
TICKET013153,CUST044264,Delayed Refund,2025-03-16,1
TICKET013154,CUST081428,Mobile App Issues,2025-04-19,9
TICKET013155,CUST009168,Account Locked,2024-07-25,3
TICKET013156,CUST042384,Account Locked,2025-05-04,0
TICKET013157,CUST090465,Delayed Refund,2024-12-15,2
TICKET013158,CUST065762,KYC Verification Delay,2025-02-21,6
TICKET013159,CUST091334,Delayed Refund,2025-01-11,9
TICKET013160,CUST088656,Card Not Working,2025-03-17,8
TICKET013161,CUST000988,ATM Withdrawal Failed,2025-03-11,9
TICKET013162,CUST005254,ATM Withdrawal Failed,2025-03-06,6
TICKET013163,CUST059651,ATM Withdrawal Failed,2025-03-29,8
TICKET013164,CUST067924,Unauthorized Transaction,2025-03-28,9
TICKET013165,CUST062184,Loan Application Rejected,2024-09-19,2
TICKET013166,CUST001137,Unauthorized Transaction,2025-04-25,4
TICKET013167,CUST003665,Unauthorized Transaction,2025-02-14,10
TICKET013168,CUST058486,Delayed Refund,2025-02-06,7
TICKET013169,CUST024478,Incorrect Charges,2025-04-09,6
TICKET013170,CUST072580,Loan Application Rejected,2025-04-15,4
TICKET013171,CUST035492,Account Locked,2024-11-01,10
TICKET013172,CUST043583,Poor Customer Service,2024-05-13,6
TICKET013173,CUST099358,Mobile App Issues,2024-08-10,2
TICKET013174,CUST043914,Poor Customer Service,2025-04-18,2
TICKET013175,CUST036947,Loan Application Rejected,2025-03-08,3
TICKET013176,CUST021521,Account Locked,2024-10-22,4
TICKET013177,CUST053702,Incorrect Charges,2024-10-30,10
TICKET013178,CUST042745,Card Not Working,2024-12-01,7
TICKET013179,CUST013942,Delayed Refund,2025-03-12,1
TICKET013180,CUST076223,ATM Withdrawal Failed,2024-05-13,4
TICKET013181,CUST015434,Poor Customer Service,2024-12-21,0
TICKET013182,CUST003431,Card Not Working,2025-03-27,2
TICKET013183,CUST063426,KYC Verification Delay,2024-07-05,8
TICKET013184,CUST091541,KYC Verification Delay,2024-08-02,7
TICKET013185,CUST035266,Card Not Working,2024-05-13,2
TICKET013186,CUST074218,Unauthorized Transaction,2025-05-03,1
TICKET013187,CUST083621,ATM Withdrawal Failed,2024-11-22,3
TICKET013188,CUST065023,Poor Customer Service,2024-07-17,9
TICKET013189,CUST070121,Account Locked,2025-01-02,9
TICKET013190,CUST021795,Delayed Refund,2024-09-22,8
TICKET013191,CUST053276,KYC Verification Delay,2024-09-29,5
TICKET013192,CUST066712,Incorrect Charges,2025-04-12,6
TICKET013193,CUST033491,Incorrect Charges,2024-12-17,0
TICKET013194,CUST049125,Loan Application Rejected,2025-03-12,10
TICKET013195,CUST069976,KYC Verification Delay,2025-04-22,1
TICKET013196,CUST042876,ATM Withdrawal Failed,2025-02-13,0
TICKET013197,CUST040202,Loan Application Rejected,2025-02-14,4
TICKET013198,CUST087909,Poor Customer Service,2025-05-01,5
TICKET013199,CUST045392,Poor Customer Service,2025-03-24,4
TICKET013200,CUST055876,ATM Withdrawal Failed,2024-08-24,9
TICKET013201,CUST013777,Delayed Refund,2025-03-19,1
TICKET013202,CUST010351,Incorrect Charges,2024-07-13,0
TICKET013203,CUST059023,KYC Verification Delay,2024-10-18,7
TICKET013204,CUST041102,Mobile App Issues,2024-11-07,2
TICKET013205,CUST046663,Mobile App Issues,2024-12-22,10
TICKET013206,CUST038214,ATM Withdrawal Failed,2024-12-10,2
TICKET013207,CUST054375,Poor Customer Service,2025-04-15,5
TICKET013208,CUST055574,KYC Verification Delay,2024-06-02,2
TICKET013209,CUST035921,Poor Customer Service,2025-03-05,3
TICKET013210,CUST080971,Delayed Refund,2025-02-20,0
TICKET013211,CUST033241,KYC Verification Delay,2025-03-07,9
TICKET013212,CUST090689,KYC Verification Delay,2025-04-24,7
TICKET013213,CUST097441,Card Not Working,2025-04-11,5
TICKET013214,CUST020226,Loan Application Rejected,2024-05-29,2
